course_id,skill_id,score,matched_by
udemy1_25194,esco_1517,0.5009,embedding
udemy1_37294,esco_666,0.5009,embedding
udemy2_2506398,esco_1977,0.5009,embedding
udemy1_27222,esco_1765,0.5009,embedding
udemy1_19189,esco_1371,0.5009,embedding
udemy1_25555,esco_1136,0.5009,embedding
udemy1_28355,esco_742,0.5009,embedding
udemy2_2098362,esco_1436,0.5009,embedding
udemy1_6745,esco_604,0.5009,embedding
udemy1_13179,esco_1374,0.5009,embedding
udemy2_2807003,esco_900,0.5009,embedding
udemy1_32420,esco_85,0.5009,embedding
udemy1_17068,esco_945,0.5009,embedding
udemy2_1938106,esco_156,0.5009,embedding
udemy2_2590504,esco_233,0.5009,embedding
udemy2_351960,esco_1502,0.5009,embedding
udemy1_22164,esco_589,0.5009,embedding
udemy1_43839,esco_196,0.5009,embedding
udemy1_4078,esco_996,0.5009,embedding
udemy1_13543,esco_1340,0.5009,embedding
udemy1_14102,esco_1082,0.5009,embedding
udemy1_41598,esco_1462,0.5009,embedding
udemy1_2305,esco_1922,0.5009,embedding
udemy2_3154066,esco_1583,0.5009,embedding
udemy2_1340852,esco_396,0.5009,embedding
udemy1_17531,esco_175,0.5009,embedding
udemy1_25570,esco_1181,0.5009,embedding
udemy1_24206,esco_7,0.5009,embedding
udemy1_1707,esco_1895,0.5009,embedding
udemy2_1313936,esco_527,0.5009,embedding
udemy1_8611,esco_396,0.5009,embedding
udemy1_20706,esco_217,0.5009,embedding
udemy1_7176,esco_538,0.5009,embedding
udemy1_20937,esco_1672,0.5009,embedding
udemy2_2014702,esco_539,0.5009,embedding
udemy2_2715322,esco_1974,0.5009,embedding
udemy2_2386876,esco_720,0.5009,embedding
udemy1_35820,esco_1226,0.5009,embedding
udemy2_2057429,esco_1786,0.5009,embedding
udemy1_11066,esco_923,0.5009,embedding
udemy1_26228,esco_132,0.5009,embedding
udemy1_28262,esco_1892,0.5009,embedding
udemy1_27622,esco_240,0.5009,embedding
udemy1_24018,esco_1229,0.5009,embedding
udemy1_3881,esco_295,0.5009,embedding
udemy1_3885,esco_847,0.5009,embedding
udemy1_15563,esco_593,0.5009,embedding
udemy1_16868,esco_1717,0.5009,embedding
udemy1_7493,esco_491,0.5009,embedding
udemy1_38788,esco_1913,0.5009,embedding
udemy1_4001,esco_1897,0.5009,embedding
udemy2_1877108,esco_172,0.5009,embedding
udemy1_31125,esco_1321,0.5009,embedding
udemy2_2352626,esco_120,0.5009,embedding
udemy1_34109,esco_1399,0.5009,embedding
udemy1_29901,esco_178,0.5009,embedding
udemy1_18728,esco_1583,0.5009,embedding
udemy1_25336,esco_525,0.5009,embedding
udemy1_23880,esco_533,0.5009,embedding
udemy1_14041,esco_1495,0.5009,embedding
udemy1_33496,esco_692,0.5009,embedding
udemy1_28935,esco_193,0.5009,embedding
udemy1_30064,esco_600,0.5009,embedding
udemy1_33404,esco_606,0.5009,embedding
edx_129,esco_467,0.5009,embedding
udemy1_2528,esco_1659,0.5009,embedding
udemy2_2803595,esco_619,0.5009,embedding
udemy1_35723,esco_1146,0.5009,embedding
udemy1_35157,esco_1923,0.5009,embedding
udemy1_15218,esco_1263,0.5009,embedding
udemy1_3261,esco_295,0.5009,embedding
udemy2_964958,esco_188,0.5009,embedding
udemy2_2736796,esco_1482,0.5009,embedding
udemy1_5282,esco_1261,0.5009,embedding
udemy1_22216,esco_662,0.5009,embedding
udemy1_1691,esco_1412,0.5009,embedding
udemy1_41282,esco_194,0.5009,embedding
udemy1_34302,esco_1887,0.5009,embedding
udemy1_35192,esco_597,0.5009,embedding
udemy2_1924510,esco_1024,0.5009,embedding
udemy1_35315,esco_11,0.5009,embedding
udemy1_10806,esco_1827,0.5009,embedding
udemy2_2079180,esco_170,0.5009,embedding
udemy1_23473,esco_1910,0.5009,embedding
udemy1_35869,esco_1658,0.5009,embedding
udemy1_41720,esco_1688,0.5009,embedding
udemy1_7280,esco_1734,0.5009,embedding
udemy1_288,esco_362,0.5009,embedding
udemy1_21837,esco_481,0.5009,embedding
udemy1_10057,esco_1717,0.5009,embedding
udemy1_36328,esco_1732,0.5009,embedding
udemy1_40788,esco_1229,0.5009,embedding
udemy1_27551,esco_1515,0.5009,embedding
coursera_339,esco_491,0.5009,embedding
udemy1_26591,esco_193,0.5009,embedding
udemy2_2492636,esco_516,0.5009,embedding
udemy1_20475,esco_740,0.5009,embedding
udemy1_9073,esco_207,0.5009,embedding
udemy1_43915,esco_120,0.5009,embedding
udemy1_38334,esco_1082,0.5009,embedding
udemy1_19062,esco_1910,0.5009,embedding
udemy1_15949,esco_1666,0.5009,embedding
udemy1_37927,esco_1327,0.5009,embedding
udemy1_17571,esco_260,0.5009,embedding
udemy1_11859,esco_1082,0.5009,embedding
udemy1_21858,esco_662,0.5009,embedding
udemy1_15251,esco_175,0.5009,embedding
udemy1_4467,esco_861,0.5009,embedding
udemy1_17092,esco_1082,0.5009,embedding
udemy1_28166,esco_1243,0.5009,embedding
udemy1_32247,esco_332,0.5009,embedding
udemy1_2925,esco_156,0.5009,embedding
udemy1_2925,esco_21,0.5009,embedding
udemy1_33171,esco_1887,0.5009,embedding
udemy1_21440,esco_1861,0.5009,embedding
udemy1_10098,esco_11,0.5009,embedding
udemy2_1774628,esco_1263,0.5009,embedding
udemy1_21814,esco_242,0.5009,embedding
udemy1_9249,esco_1592,0.5009,embedding
udemy1_40793,esco_1789,0.5009,embedding
udemy1_24845,esco_1260,0.5009,embedding
udemy1_38504,esco_1658,0.5009,embedding
udemy1_23432,esco_481,0.5009,embedding
udemy1_40009,esco_623,0.5009,embedding
udemy1_14991,esco_1226,0.5009,embedding
udemy1_18076,esco_1969,0.5009,embedding
udemy2_576330,esco_1929,0.5008,embedding
udemy1_18067,esco_1082,0.5008,embedding
udemy1_42016,esco_1556,0.5008,embedding
udemy1_4802,esco_156,0.5008,embedding
udemy1_36362,esco_597,0.5008,embedding
udemy1_16904,esco_1331,0.5008,embedding
udemy1_2762,esco_472,0.5008,embedding
udemy1_5212,esco_129,0.5008,embedding
udemy2_2848686,esco_300,0.5008,embedding
udemy1_31187,esco_608,0.5008,embedding
udemy1_28928,esco_80,0.5008,embedding
udemy1_31168,esco_178,0.5008,embedding
udemy1_4464,esco_1913,0.5008,embedding
udemy1_17510,esco_1548,0.5008,embedding
udemy1_20132,esco_1229,0.5008,embedding
udemy1_34144,esco_443,0.5008,embedding
udemy1_30517,esco_549,0.5008,embedding
udemy1_17028,esco_260,0.5008,embedding
udemy1_16930,esco_957,0.5008,embedding
udemy1_36327,esco_120,0.5008,embedding
udemy1_33847,esco_1959,0.5008,embedding
udemy2_2406718,esco_492,0.5008,embedding
udemy1_10227,esco_1818,0.5008,embedding
udemy1_30796,esco_1949,0.5008,embedding
udemy1_42188,esco_1240,0.5008,embedding
udemy2_3135272,esco_1261,0.5008,embedding
udemy1_16876,esco_9,0.5008,embedding
udemy1_16877,esco_1724,0.5008,embedding
udemy1_15992,esco_178,0.5008,embedding
udemy1_28824,esco_1835,0.5008,embedding
udemy1_1371,esco_362,0.5008,embedding
udemy1_38424,esco_1838,0.5008,embedding
udemy1_35903,esco_1966,0.5008,embedding
udemy1_8657,esco_1803,0.5008,embedding
edx_45,esco_1619,0.5008,embedding
udemy1_26451,esco_1361,0.5008,embedding
udemy1_35780,esco_725,0.5008,embedding
udemy1_32965,esco_1958,0.5008,embedding
udemy1_27704,esco_952,0.5008,embedding
udemy1_8056,esco_1006,0.5008,embedding
udemy1_20360,esco_1229,0.5008,embedding
udemy2_939952,esco_1963,0.5008,embedding
udemy1_25665,esco_433,0.5008,embedding
udemy1_33599,esco_952,0.5008,embedding
udemy1_44389,esco_1735,0.5008,embedding
udemy1_37914,esco_922,0.5008,embedding
udemy1_13499,esco_593,0.5008,embedding
udemy1_10808,esco_665,0.5008,embedding
udemy1_9747,esco_21,0.5008,embedding
udemy1_33992,esco_1331,0.5008,embedding
udemy1_2704,esco_977,0.5008,embedding
udemy1_15419,esco_11,0.5008,embedding
udemy2_2788004,esco_783,0.5008,embedding
udemy1_4577,esco_960,0.5008,embedding
udemy2_1223190,esco_1103,0.5008,embedding
udemy1_7061,esco_996,0.5008,embedding
udemy1_218,esco_1006,0.5008,embedding
udemy1_5664,esco_1303,0.5008,embedding
coursera_249,esco_245,0.5008,embedding
udemy1_15176,esco_1827,0.5008,embedding
udemy1_17994,esco_487,0.5008,embedding
udemy1_19930,esco_595,0.5008,embedding
udemy1_31137,esco_1136,0.5008,embedding
udemy1_11508,esco_1340,0.5008,embedding
udemy1_654,esco_1923,0.5008,embedding
udemy1_33731,esco_1313,0.5008,embedding
udemy1_18642,esco_1229,0.5008,embedding
udemy1_3814,esco_193,0.5008,embedding
udemy1_5367,esco_932,0.5008,embedding
udemy1_34590,esco_277,0.5008,embedding
udemy1_21584,esco_7,0.5008,embedding
udemy1_28653,esco_277,0.5008,embedding
udemy1_7465,esco_1483,0.5008,embedding
udemy1_20543,esco_1803,0.5008,embedding
udemy1_19792,esco_662,0.5008,embedding
udemy1_41367,esco_196,0.5008,embedding
udemy1_15550,esco_9,0.5008,embedding
coursera_119,esco_1455,0.5008,embedding
udemy1_7465,esco_956,0.5008,embedding
udemy2_1602900,esco_1304,0.5008,embedding
udemy1_29135,esco_1136,0.5008,embedding
udemy1_23143,esco_1229,0.5008,embedding
udemy1_9854,esco_21,0.5008,embedding
udemy1_33119,esco_1371,0.5008,embedding
udemy1_22567,esco_1229,0.5008,embedding
udemy2_2025896,esco_598,0.5008,embedding
udemy1_28363,esco_1949,0.5008,embedding
udemy1_23353,esco_589,0.5008,embedding
udemy1_17913,esco_1412,0.5008,embedding
udemy2_2098232,esco_190,0.5008,embedding
udemy2_964680,esco_662,0.5008,embedding
udemy1_22708,esco_758,0.5008,embedding
udemy1_39816,esco_557,0.5008,embedding
udemy1_24187,esco_1096,0.5008,embedding
udemy1_42595,esco_463,0.5008,embedding
udemy1_21669,esco_120,0.5008,embedding
udemy2_1548958,esco_1387,0.5008,embedding
udemy1_16319,esco_663,0.5008,embedding
udemy1_16145,esco_1583,0.5008,embedding
udemy1_14900,esco_175,0.5008,embedding
udemy1_15138,esco_813,0.5008,embedding
udemy2_1500522,esco_1713,0.5008,embedding
udemy2_391902,esco_379,0.5008,embedding
udemy1_38002,esco_1601,0.5008,embedding
udemy1_9292,esco_124,0.5008,embedding
udemy1_36751,esco_533,0.5008,embedding
udemy1_4593,esco_55,0.5008,embedding
udemy1_14528,esco_1804,0.5008,embedding
udemy1_36557,esco_1913,0.5008,embedding
udemy1_6305,esco_314,0.5008,embedding
udemy1_5099,esco_52,0.5008,embedding
udemy1_37576,esco_11,0.5008,embedding
udemy1_628,esco_861,0.5008,embedding
udemy1_43146,esco_150,0.5008,embedding
udemy1_25461,esco_482,0.5008,embedding
udemy1_10140,esco_665,0.5008,embedding
udemy1_35032,esco_1463,0.5008,embedding
udemy2_1329894,esco_1973,0.5008,embedding
udemy1_23040,esco_456,0.5008,embedding
udemy1_9709,esco_1843,0.5008,embedding
udemy1_34094,esco_1962,0.5008,embedding
udemy1_10748,esco_1696,0.5008,embedding
udemy1_24784,esco_1568,0.5008,embedding
udemy1_12256,esco_1959,0.5008,embedding
udemy1_37281,esco_1404,0.5008,embedding
udemy1_37225,esco_1717,0.5008,embedding
udemy1_30508,esco_178,0.5008,embedding
udemy2_2322326,esco_1264,0.5008,embedding
udemy1_30855,esco_952,0.5008,embedding
udemy1_18455,esco_492,0.5008,embedding
udemy1_25900,esco_1779,0.5008,embedding
udemy1_27196,esco_717,0.5008,embedding
udemy1_29783,esco_482,0.5008,embedding
udemy1_18050,esco_1658,0.5008,embedding
coursera_521,esco_1979,0.5008,embedding
udemy1_43064,esco_1272,0.5008,embedding
udemy2_3371308,esco_460,0.5008,embedding
udemy1_12233,esco_945,0.5008,embedding
udemy1_37254,esco_126,0.5008,embedding
udemy1_286,esco_396,0.5008,embedding
udemy1_20405,esco_120,0.5008,embedding
udemy1_37327,esco_595,0.5008,embedding
udemy1_22424,esco_7,0.5008,embedding
udemy1_5189,esco_1248,0.5007,embedding
udemy1_21442,esco_120,0.5007,embedding
udemy1_33616,esco_433,0.5007,embedding
udemy1_37669,esco_120,0.5007,embedding
udemy1_27801,esco_1949,0.5007,embedding
udemy1_20371,esco_1380,0.5007,embedding
udemy2_1798340,esco_1496,0.5007,embedding
udemy1_623,esco_730,0.5007,embedding
udemy1_32274,esco_178,0.5007,embedding
udemy1_17114,esco_665,0.5007,embedding
udemy1_26412,esco_1260,0.5007,embedding
udemy1_9296,esco_21,0.5007,embedding
udemy1_33865,esco_1331,0.5007,embedding
udemy1_11796,esco_175,0.5007,embedding
udemy1_40438,esco_193,0.5007,embedding
udemy1_27423,esco_480,0.5007,embedding
udemy1_17955,esco_1331,0.5007,embedding
udemy1_13034,esco_1282,0.5007,embedding
udemy1_13373,esco_1340,0.5007,embedding
udemy2_918746,esco_1963,0.5007,embedding
udemy1_39585,esco_1827,0.5007,embedding
udemy1_5158,esco_977,0.5007,embedding
udemy1_40124,esco_120,0.5007,embedding
udemy1_13068,esco_742,0.5007,embedding
udemy1_41622,esco_1509,0.5007,embedding
udemy2_2097582,esco_295,0.5007,embedding
coursera_629,esco_1740,0.5007,embedding
udemy2_2240038,esco_1925,0.5007,embedding
udemy1_19149,esco_7,0.5007,embedding
udemy2_1152712,esco_379,0.5007,embedding
udemy1_12832,esco_945,0.5007,embedding
udemy1_43077,esco_678,0.5007,embedding
udemy1_1784,esco_710,0.5007,embedding
udemy1_13396,esco_1082,0.5007,embedding
udemy1_7899,esco_156,0.5007,embedding
udemy1_2762,esco_224,0.5007,embedding
udemy1_4945,esco_295,0.5007,embedding
udemy1_39779,esco_1482,0.5007,embedding
udemy1_26050,esco_1149,0.5007,embedding
udemy1_15372,esco_692,0.5007,embedding
udemy1_12438,esco_945,0.5007,embedding
udemy1_10778,esco_1568,0.5007,embedding
udemy1_11407,esco_1082,0.5007,embedding
udemy1_23971,esco_7,0.5007,embedding
udemy1_24008,esco_7,0.5007,embedding
udemy1_13608,esco_1892,0.5007,embedding
udemy1_10777,esco_1913,0.5007,embedding
udemy1_3351,esco_295,0.5007,embedding
udemy1_38136,esco_175,0.5007,embedding
udemy1_6543,esco_193,0.5007,embedding
udemy1_13398,esco_938,0.5007,embedding
udemy1_25041,esco_1837,0.5007,embedding
udemy1_14892,esco_9,0.5007,embedding
udemy2_1343556,esco_19,0.5007,embedding
udemy1_10764,esco_1340,0.5007,embedding
udemy1_35130,esco_131,0.5007,embedding
udemy1_18219,esco_663,0.5007,embedding
udemy1_32217,esco_1887,0.5007,embedding
udemy1_16376,esco_663,0.5007,embedding
udemy1_756,esco_861,0.5007,embedding
udemy2_2664834,esco_460,0.5007,embedding
udemy1_30413,esco_608,0.5007,embedding
udemy1_18849,esco_481,0.5007,embedding
udemy1_23401,esco_760,0.5007,embedding
udemy1_7429,esco_1149,0.5007,embedding
udemy1_13009,esco_1827,0.5007,embedding
udemy1_21792,esco_915,0.5007,embedding
udemy1_25041,esco_1887,0.5007,embedding
coursera_447,esco_95,0.5007,embedding
udemy2_1156530,esco_362,0.5007,embedding
udemy1_20686,esco_626,0.5007,embedding
udemy1_11251,esco_9,0.5007,embedding
udemy1_10626,esco_66,0.5007,embedding
udemy1_76,esco_958,0.5007,embedding
udemy1_22288,esco_7,0.5007,embedding
udemy1_19785,esco_481,0.5007,embedding
udemy1_10886,esco_945,0.5007,embedding
udemy1_22289,esco_1608,0.5007,embedding
udemy1_11352,esco_1969,0.5007,embedding
udemy1_15775,esco_792,0.5007,embedding
udemy1_12171,esco_175,0.5007,embedding
udemy1_31797,esco_1835,0.5007,embedding
udemy1_4296,esco_224,0.5007,embedding
udemy1_37009,esco_1462,0.5007,embedding
udemy1_2353,esco_129,0.5007,embedding
udemy1_41126,esco_175,0.5007,embedding
udemy1_3142,esco_730,0.5007,embedding
udemy1_38316,esco_173,0.5007,embedding
udemy1_11871,esco_9,0.5007,embedding
udemy1_29024,esco_1949,0.5007,embedding
udemy1_16483,esco_1806,0.5007,embedding
udemy1_26751,esco_1402,0.5007,embedding
udemy1_6051,esco_260,0.5007,embedding
udemy1_31757,esco_606,0.5007,embedding
udemy1_15903,esco_96,0.5007,embedding
udemy1_19852,esco_1283,0.5007,embedding
udemy1_11771,esco_1082,0.5007,embedding
udemy1_37783,esco_9,0.5007,embedding
udemy1_7351,esco_978,0.5007,embedding
udemy1_44358,esco_763,0.5007,embedding
coursera_188,esco_66,0.5007,embedding
udemy1_24288,esco_1781,0.5007,embedding
udemy1_29201,esco_1923,0.5007,embedding
udemy2_3302532,esco_1679,0.5007,embedding
udemy1_6803,esco_1860,0.5007,embedding
udemy1_34150,esco_277,0.5007,embedding
udemy1_27322,esco_1892,0.5007,embedding
udemy1_38353,esco_813,0.5007,embedding
udemy1_6496,esco_851,0.5007,embedding
udemy1_6986,esco_1568,0.5007,embedding
udemy1_38575,esco_91,0.5007,embedding
udemy1_31678,esco_1213,0.5007,embedding
udemy1_30632,esco_1023,0.5007,embedding
udemy2_3165656,esco_242,0.5007,embedding
udemy1_15922,esco_1313,0.5007,embedding
udemy1_29095,esco_1149,0.5007,embedding
udemy1_22679,esco_1229,0.5007,embedding
udemy1_33363,esco_480,0.5007,embedding
udemy1_35486,esco_366,0.5007,embedding
udemy1_42312,esco_1181,0.5007,embedding
udemy1_15792,esco_1262,0.5007,embedding
udemy1_43186,esco_595,0.5007,embedding
udemy1_33792,esco_1684,0.5007,embedding
udemy1_38973,esco_647,0.5007,embedding
udemy1_21263,esco_1229,0.5007,embedding
udemy1_14836,esco_1717,0.5007,embedding
udemy1_415,esco_692,0.5007,embedding
udemy2_2337220,esco_517,0.5007,embedding
udemy1_7282,esco_1517,0.5007,embedding
udemy1_18889,esco_7,0.5007,embedding
udemy1_22155,esco_1380,0.5007,embedding
udemy1_37314,esco_742,0.5007,embedding
udemy1_26957,esco_525,0.5007,embedding
udemy1_15703,esco_1082,0.5007,embedding
udemy1_31410,esco_909,0.5007,embedding
udemy1_33984,esco_1887,0.5007,embedding
udemy1_21419,esco_1804,0.5007,embedding
udemy1_12254,esco_43,0.5007,embedding
udemy1_38869,esco_1658,0.5007,embedding
udemy1_30830,esco_1402,0.5007,embedding
udemy1_41253,esco_1226,0.5006,embedding
udemy1_18884,esco_949,0.5006,embedding
udemy1_41695,esco_1071,0.5006,embedding
udemy1_23168,esco_481,0.5006,embedding
udemy1_27657,esco_1765,0.5006,embedding
coursera_298,esco_1466,0.5006,embedding
udemy1_35774,esco_1229,0.5006,embedding
udemy1_11609,esco_938,0.5006,embedding
udemy1_8124,esco_362,0.5006,embedding
udemy1_30839,esco_909,0.5006,embedding
udemy1_25267,esco_178,0.5006,embedding
udemy1_38370,esco_1367,0.5006,embedding
udemy1_11544,esco_39,0.5006,embedding
udemy1_10037,esco_175,0.5006,embedding
udemy1_18384,esco_1658,0.5006,embedding
udemy1_13668,esco_487,0.5006,embedding
udemy2_765684,esco_396,0.5006,embedding
udemy1_12079,esco_175,0.5006,embedding
udemy1_10086,esco_1003,0.5006,embedding
udemy1_1147,esco_909,0.5006,embedding
udemy1_24992,esco_781,0.5006,embedding
udemy2_3371838,esco_207,0.5006,embedding
udemy1_14234,esco_647,0.5006,embedding
udemy1_41532,esco_80,0.5006,embedding
udemy1_29845,esco_525,0.5006,embedding
udemy1_22563,esco_1904,0.5006,embedding
udemy1_11563,esco_61,0.5006,embedding
udemy1_25803,esco_80,0.5006,embedding
coursera_407,esco_206,0.5006,embedding
udemy1_6498,esco_21,0.5006,embedding
udemy1_5966,esco_1582,0.5006,embedding
udemy1_21144,esco_1936,0.5006,embedding
udemy1_39273,esco_1943,0.5006,embedding
udemy1_31461,esco_1136,0.5006,embedding
udemy1_23278,esco_1385,0.5006,embedding
udemy1_3290,esco_111,0.5006,embedding
udemy1_9222,esco_1321,0.5006,embedding
udemy2_3207153,esco_366,0.5006,embedding
udemy2_2581472,esco_396,0.5006,embedding
udemy1_34553,esco_1835,0.5006,embedding
udemy2_1640032,esco_1223,0.5006,embedding
udemy1_30101,esco_454,0.5006,embedding
udemy1_9281,esco_88,0.5006,embedding
udemy1_27104,esco_847,0.5006,embedding
udemy1_13766,esco_560,0.5006,embedding
udemy1_7364,esco_677,0.5006,embedding
udemy1_12472,esco_1969,0.5006,embedding
udemy1_14283,esco_981,0.5006,embedding
udemy1_6974,esco_260,0.5006,embedding
coursera_329,esco_95,0.5006,embedding
udemy2_2811919,esco_314,0.5006,embedding
udemy1_39982,esco_1955,0.5006,embedding
udemy2_635564,esco_1265,0.5006,embedding
coursera_782,esco_1744,0.5006,embedding
udemy1_5885,esco_996,0.5006,embedding
udemy1_35072,esco_1404,0.5006,embedding
udemy1_20127,esco_595,0.5006,embedding
udemy2_3431486,esco_369,0.5006,embedding
udemy1_4681,esco_20,0.5006,embedding
udemy1_16344,esco_38,0.5006,embedding
udemy1_11468,esco_647,0.5006,embedding
udemy1_44184,esco_1340,0.5006,embedding
udemy1_44184,esco_1125,0.5006,embedding
udemy1_27099,esco_1313,0.5006,embedding
udemy1_17103,esco_9,0.5006,embedding
udemy1_5460,esco_847,0.5006,embedding
udemy1_33939,esco_178,0.5006,embedding
udemy1_17469,esco_1412,0.5006,embedding
udemy1_32886,esco_1476,0.5006,embedding
udemy1_12133,esco_1340,0.5006,embedding
udemy1_24637,esco_589,0.5006,embedding
udemy1_31959,esco_1765,0.5006,embedding
udemy1_28129,esco_525,0.5006,embedding
udemy1_24544,esco_1781,0.5006,embedding
udemy2_2649038,esco_1600,0.5006,embedding
udemy1_30887,esco_1887,0.5006,embedding
udemy1_24790,esco_483,0.5006,embedding
udemy2_736742,esco_1264,0.5006,embedding
udemy1_22910,esco_1096,0.5006,embedding
udemy1_6456,esco_224,0.5006,embedding
udemy1_41198,esco_623,0.5006,embedding
udemy1_31264,esco_80,0.5006,embedding
udemy1_24899,esco_981,0.5006,embedding
udemy1_22814,esco_1955,0.5006,embedding
udemy1_9388,esco_121,0.5006,embedding
udemy1_31127,esco_1517,0.5006,embedding
udemy1_14046,esco_1003,0.5006,embedding
edx_696,esco_336,0.5006,embedding
udemy1_9298,esco_233,0.5006,embedding
udemy1_24560,esco_792,0.5006,embedding
udemy2_2618556,esco_1582,0.5006,embedding
udemy1_30128,esco_1718,0.5006,embedding
udemy1_2231,esco_783,0.5006,embedding
udemy1_33391,esco_1568,0.5006,embedding
udemy1_18859,esco_595,0.5006,embedding
udemy1_5440,esco_635,0.5006,embedding
udemy1_32763,esco_355,0.5006,embedding
udemy1_17062,esco_1082,0.5006,embedding
udemy2_1739442,esco_900,0.5006,embedding
udemy2_1441216,esco_1703,0.5006,embedding
coursera_100,esco_1777,0.5006,embedding
udemy2_2709936,esco_462,0.5006,embedding
udemy2_1568078,esco_1929,0.5006,embedding
udemy2_2611482,esco_1379,0.5006,embedding
udemy2_2287861,esco_1679,0.5006,embedding
udemy1_12305,esco_178,0.5006,embedding
udemy1_12519,esco_1765,0.5006,embedding
udemy1_5660,esco_1598,0.5006,embedding
udemy1_33931,esco_1612,0.5006,embedding
udemy1_42775,esco_888,0.5006,embedding
udemy1_10196,esco_1127,0.5006,embedding
udemy2_2872282,esco_1598,0.5006,embedding
udemy1_29596,esco_273,0.5006,embedding
udemy2_2177826,esco_891,0.5006,embedding
udemy1_18196,esco_1658,0.5006,embedding
udemy1_36395,esco_1190,0.5006,embedding
udemy1_44096,esco_7,0.5006,embedding
udemy2_2261794,esco_1151,0.5006,embedding
udemy1_28684,esco_1321,0.5006,embedding
udemy1_4580,esco_1913,0.5006,embedding
udemy1_21199,esco_1963,0.5006,embedding
udemy1_41955,esco_1922,0.5006,embedding
udemy1_43292,esco_1556,0.5006,embedding
udemy1_1691,esco_1496,0.5006,embedding
udemy2_1680144,esco_384,0.5006,embedding
udemy1_19643,esco_1229,0.5006,embedding
udemy1_25950,esco_1568,0.5006,embedding
udemy1_12143,esco_1391,0.5006,embedding
udemy1_31707,esco_1292,0.5005,embedding
udemy1_4126,esco_156,0.5005,embedding
udemy1_5968,esco_1517,0.5005,embedding
udemy1_20817,esco_1226,0.5005,embedding
coursera_855,esco_88,0.5005,embedding
udemy1_5082,esco_126,0.5005,embedding
udemy1_23629,esco_662,0.5005,embedding
udemy1_42928,esco_662,0.5005,embedding
udemy1_36960,esco_593,0.5005,embedding
udemy2_2098232,esco_1261,0.5005,embedding
udemy1_23919,esco_7,0.5005,embedding
udemy1_6235,esco_295,0.5005,embedding
udemy2_1809504,esco_1709,0.5005,embedding
udemy1_37559,esco_1229,0.5005,embedding
udemy1_32654,esco_484,0.5005,embedding
udemy1_18193,esco_1658,0.5005,embedding
udemy1_12535,esco_1187,0.5005,embedding
udemy2_1453059,esco_1482,0.5005,embedding
udemy1_4033,esco_1006,0.5005,embedding
udemy1_40706,esco_732,0.5005,embedding
udemy1_22783,esco_1082,0.5005,embedding
udemy1_9453,esco_224,0.5005,embedding
udemy1_44516,esco_1807,0.5005,embedding
udemy1_16919,esco_282,0.5005,embedding
udemy2_345982,esco_598,0.5005,embedding
udemy1_249,esco_207,0.5005,embedding
udemy1_32095,esco_1387,0.5005,embedding
udemy1_17640,esco_9,0.5005,embedding
udemy1_22615,esco_7,0.5005,embedding
udemy1_30500,esco_1260,0.5005,embedding
udemy2_2590290,esco_1843,0.5005,embedding
udemy1_24432,esco_1229,0.5005,embedding
udemy1_22583,esco_7,0.5005,embedding
udemy1_12116,esco_1827,0.5005,embedding
udemy1_27406,esco_1779,0.5005,embedding
udemy1_8247,esco_1600,0.5005,embedding
udemy1_2702,esco_1949,0.5005,embedding
udemy1_26471,esco_1292,0.5005,embedding
udemy1_5566,esco_1582,0.5005,embedding
udemy1_27337,esco_1313,0.5005,embedding
udemy2_3154066,esco_244,0.5005,embedding
udemy1_23350,esco_1672,0.5005,embedding
udemy1_2464,esco_9,0.5005,embedding
udemy1_3715,esco_956,0.5005,embedding
udemy1_14675,esco_487,0.5005,embedding
udemy1_12155,esco_1544,0.5005,embedding
udemy1_38730,esco_1724,0.5005,embedding
udemy1_11874,esco_923,0.5005,embedding
udemy1_29927,esco_1000,0.5005,embedding
udemy1_37302,esco_11,0.5005,embedding
udemy1_15558,esco_813,0.5005,embedding
udemy1_20209,esco_595,0.5005,embedding
udemy1_15330,esco_1048,0.5005,embedding
udemy1_21041,esco_792,0.5005,embedding
udemy1_30417,esco_480,0.5005,embedding
udemy1_22677,esco_792,0.5005,embedding
udemy1_23772,esco_481,0.5005,embedding
udemy1_32677,esco_1000,0.5005,embedding
udemy1_16882,esco_175,0.5005,embedding
udemy1_24386,esco_456,0.5005,embedding
udemy2_1891232,esco_295,0.5005,embedding
udemy1_3264,esco_224,0.5005,embedding
udemy1_30736,esco_1292,0.5005,embedding
udemy1_18247,esco_11,0.5005,embedding
udemy1_30641,esco_1033,0.5005,embedding
udemy2_2564304,esco_1559,0.5005,embedding
udemy1_1415,esco_1006,0.5005,embedding
udemy2_3335328,esco_354,0.5005,embedding
udemy1_291,esco_295,0.5005,embedding
udemy1_1817,esco_1922,0.5005,embedding
udemy1_28707,esco_1779,0.5005,embedding
udemy1_24471,esco_915,0.5005,embedding
udemy1_15180,esco_811,0.5005,embedding
udemy2_2408894,esco_1053,0.5005,embedding
udemy1_34391,esco_1684,0.5005,embedding
udemy1_27318,esco_1887,0.5005,embedding
udemy1_43914,esco_1515,0.5005,embedding
udemy1_6689,esco_861,0.5005,embedding
udemy1_11223,esco_742,0.5005,embedding
udemy2_1461716,esco_996,0.5005,embedding
udemy2_2039112,esco_1006,0.5005,embedding
udemy1_16235,esco_1340,0.5005,embedding
udemy1_2104,esco_21,0.5005,embedding
udemy1_33847,esco_921,0.5005,embedding
