esco_skill_id,esco_skill_label,onet_element_id,onet_element_name,onet_element_type,similarity,rank,confident
esco_1576,data quality assessment,2.B.3.a,Operations Analysis,skill,0.27233102917671204,2,False
esco_1576,data quality assessment,2.A.2.d,Monitoring,skill,0.26901185512542725,3,False
esco_1577,preparation for parenthood,2.C.4.a,Mathematics,knowledge,0.2846650183200836,1,False
esco_1577,preparation for parenthood,2.C.6,Education and Training,knowledge,0.27616584300994873,2,False
esco_1577,preparation for parenthood,2.C.4.e,Psychology,knowledge,0.270901083946228,3,False
esco_1578,structure information,1.A.1.b.6,Information Ordering,ability,0.4544724225997925,1,True
esco_1578,structure information,1.A.1.b.7,Category Flexibility,ability,0.44471845030784607,2,False
esco_1578,structure information,1.A.1.e.1,Speed of Closure,ability,0.3859570622444153,3,False
esco_1579,provide customer follow-up,2.C.1.d,Sales and Marketing,knowledge,0.43240684270858765,1,False
esco_1579,provide customer follow-up,2.C.1.e,Customer and Personal Service,knowledge,0.4163064956665039,2,False
esco_1579,provide customer follow-up,2.B.1.f,Service Orientation,skill,0.37930527329444885,3,False
esco_1580,project configuration management,2.B.3.d,Installation,skill,0.4555971026420593,1,True
esco_1580,project configuration management,2.B.5.b,Management of Financial Resources,skill,0.4248887896537781,2,False
esco_1580,project configuration management,2.B.3.a,Operations Analysis,skill,0.4167277216911316,3,False
esco_1581,real estate underwriting,2.B.5.b,Management of Financial Resources,skill,0.3351903557777405,1,False
esco_1581,real estate underwriting,2.C.1.c,Economics and Accounting,knowledge,0.2855771780014038,2,False
esco_1581,real estate underwriting,2.C.8.b,Law and Government,knowledge,0.2211104929447174,3,False
esco_1582,Python (computer programming),2.B.3.e,Programming,skill,0.6199280619621277,1,True
esco_1582,Python (computer programming),2.C.3.a,Computers and Electronics,knowledge,0.38252925872802734,2,False
esco_1582,Python (computer programming),2.C.9.a,Telecommunications,knowledge,0.36574268341064453,3,False
esco_1583,business ICT systems,2.B.3.a,Operations Analysis,skill,0.421535462141037,1,False
esco_1583,business ICT systems,2.C.9.a,Telecommunications,knowledge,0.4070090353488922,2,False
esco_1583,business ICT systems,2.B.3.b,Technology Design,skill,0.4011076092720032,3,False
esco_1584,keep records of work progress,2.B.5.d,Management of Personnel Resources,skill,0.48477840423583984,1,True
esco_1584,keep records of work progress,2.B.5.a,Time Management,skill,0.4572039246559143,2,True
esco_1584,keep records of work progress,2.A.1.d,Speaking,skill,0.42923209071159363,3,False
esco_1585,prepare samples for testing,2.B.3.m,Quality Control Analysis,skill,0.34251344203948975,1,False
esco_1585,prepare samples for testing,2.B.3.j,Equipment Maintenance,skill,0.3420591354370117,2,False
esco_1585,prepare samples for testing,2.A.2.c,Learning Strategies,skill,0.329973042011261,3,False
esco_1586,perform project management,2.A.1.d,Speaking,skill,0.44972464442253113,1,False
esco_1586,perform project management,2.B.5.b,Management of Financial Resources,skill,0.420675128698349,2,False
esco_1586,perform project management,2.B.2.i,Complex Problem Solving,skill,0.41282954812049866,3,False
esco_1587,coordinate communication within a team,2.B.1.b,Coordination,skill,0.5612771511077881,1,True
esco_1587,coordinate communication within a team,2.A.1.d,Speaking,skill,0.5498482584953308,2,True
esco_1587,coordinate communication within a team,2.C.9.b,Communications and Media,knowledge,0.4377669394016266,3,False
esco_1588,establish customer rapport,2.C.1.e,Customer and Personal Service,knowledge,0.493044912815094,1,True
esco_1588,establish customer rapport,2.A.1.d,Speaking,skill,0.44563302397727966,2,False
esco_1588,establish customer rapport,2.B.1.f,Service Orientation,skill,0.44241321086883545,3,False
esco_1589,write inspection reports,2.C.4.e,Psychology,knowledge,0.47748103737831116,1,True
esco_1589,write inspection reports,2.C.6,Education and Training,knowledge,0.45313286781311035,2,True
esco_1589,write inspection reports,2.A.1.c,Writing,skill,0.45295214653015137,3,True
esco_1590,ensure safety of healthcare users,2.C.8.a,Public Safety and Security,knowledge,0.4348411560058594,1,False
esco_1590,ensure safety of healthcare users,2.C.5.a,Medicine and Dentistry,knowledge,0.3546257019042969,2,False
esco_1590,ensure safety of healthcare users,2.C.1.f,Personnel and Human Resources,knowledge,0.3293222486972809,3,False
esco_1591,leading and motivating,2.B.5.d,Management of Personnel Resources,skill,0.5138601660728455,1,True
esco_1591,leading and motivating,2.B.1.e,Instructing,skill,0.512506365776062,2,True
esco_1591,leading and motivating,2.B.1.f,Service Orientation,skill,0.4571472108364105,3,True
esco_1592,iOS,2.B.3.e,Programming,skill,0.3751552999019623,1,False
esco_1592,iOS,2.C.3.a,Computers and Electronics,knowledge,0.34641048312187195,2,False
esco_1592,iOS,2.C.9.a,Telecommunications,knowledge,0.33816659450531006,3,False
esco_1593,collaborate in company's daily operations,2.A.1.d,Speaking,skill,0.5000792741775513,1,True
esco_1593,collaborate in company's daily operations,2.B.5.d,Management of Personnel Resources,skill,0.4609115719795227,2,True
esco_1593,collaborate in company's daily operations,2.B.1.b,Coordination,skill,0.4412241578102112,3,False
esco_1594,perform copywriting,2.A.1.c,Writing,skill,0.5188532471656799,1,True
esco_1594,perform copywriting,1.A.1.a.4,Written Expression,ability,0.4388822019100189,2,False
esco_1594,perform copywriting,2.A.1.d,Speaking,skill,0.3738388121128082,3,False
esco_1595,operation of lifting gears,2.B.3.j,Equipment Maintenance,skill,0.4633280634880066,1,True
esco_1595,operation of lifting gears,2.B.3.c,Equipment Selection,skill,0.42802441120147705,2,False
esco_1595,operation of lifting gears,2.B.3.l,Repairing,skill,0.42003393173217773,3,False
esco_1596,ethics,2.B.1.f,Service Orientation,skill,0.4496038854122162,1,False
esco_1596,ethics,2.C.4.e,Psychology,knowledge,0.3943808376789093,2,False
esco_1596,ethics,2.C.8.b,Law and Government,knowledge,0.3873060345649719,3,False
esco_1597,clinical coding,2.C.5.a,Medicine and Dentistry,knowledge,0.414010614156723,1,False
esco_1597,clinical coding,2.C.5.b,Therapy and Counseling,knowledge,0.4039607644081116,2,False
esco_1597,clinical coding,2.B.3.e,Programming,skill,0.39321666955947876,3,False
esco_1598,office software,2.B.3.e,Programming,skill,0.43486130237579346,1,False
esco_1598,office software,2.B.3.b,Technology Design,skill,0.35368192195892334,2,False
esco_1598,office software,2.B.3.a,Operations Analysis,skill,0.35202720761299133,3,False
esco_1599,perform backups,2.B.3.j,Equipment Maintenance,skill,0.3297432065010071,1,False
esco_1599,perform backups,2.B.3.l,Repairing,skill,0.3279302418231964,2,False
esco_1599,perform backups,2.B.3.k,Troubleshooting,skill,0.31899192929267883,3,False
esco_1600,mobile device management,2.B.3.b,Technology Design,skill,0.3796195685863495,1,False
esco_1600,mobile device management,2.B.3.j,Equipment Maintenance,skill,0.3582398593425751,2,False
esco_1600,mobile device management,2.C.9.a,Telecommunications,knowledge,0.3393009305000305,3,False
esco_1601,leadership in nursing,2.B.5.d,Management of Personnel Resources,skill,0.5023555159568787,1,True
esco_1601,leadership in nursing,2.B.1.f,Service Orientation,skill,0.39650198817253113,2,False
esco_1601,leadership in nursing,2.C.1.a,Administration and Management,knowledge,0.36909493803977966,3,False
esco_1602,heat transfer processes,2.C.2.a,Production and Processing,knowledge,0.30446434020996094,1,False
esco_1602,heat transfer processes,2.C.3.b,Engineering and Technology,knowledge,0.28077706694602966,2,False
esco_1602,heat transfer processes,2.B.5.c,Management of Material Resources,skill,0.26192763447761536,3,False
esco_1603,planning events and programmes,2.B.5.d,Management of Personnel Resources,skill,0.4346006512641907,1,False
esco_1603,planning events and programmes,2.B.1.e,Instructing,skill,0.4343891143798828,2,False
esco_1603,planning events and programmes,2.C.6,Education and Training,knowledge,0.4182624816894531,3,False
esco_1604,use technical documentation,2.A.2.c,Learning Strategies,skill,0.3772689402103424,1,False
esco_1604,use technical documentation,2.A.1.c,Writing,skill,0.3727260231971741,2,False
esco_1604,use technical documentation,1.A.1.a.4,Written Expression,ability,0.3652045726776123,3,False
esco_1605,manage website,2.B.3.e,Programming,skill,0.3677768111228943,1,False
esco_1605,manage website,2.C.3.a,Computers and Electronics,knowledge,0.3388122022151947,2,False
esco_1605,manage website,2.C.1.b,Administrative,knowledge,0.33163687586784363,3,False
esco_1606,manage ground maintenance,2.B.3.j,Equipment Maintenance,skill,0.5552346706390381,1,True
esco_1606,manage ground maintenance,2.C.1.a,Administration and Management,knowledge,0.47663813829421997,2,True
esco_1606,manage ground maintenance,2.B.5.d,Management of Personnel Resources,skill,0.45363736152648926,3,True
esco_1607,implement risk management for outdoors,2.C.8.a,Public Safety and Security,knowledge,0.4389793276786804,1,False
esco_1607,implement risk management for outdoors,2.B.3.j,Equipment Maintenance,skill,0.4201025366783142,2,False
esco_1607,implement risk management for outdoors,2.B.5.c,Management of Material Resources,skill,0.39231178164482117,3,False
esco_1608,national generally accepted accounting principles,2.C.1.c,Economics and Accounting,knowledge,0.5366901159286499,1,True
esco_1608,national generally accepted accounting principles,2.B.5.b,Management of Financial Resources,skill,0.5118457078933716,2,True
esco_1608,national generally accepted accounting principles,2.C.1.a,Administration and Management,knowledge,0.4337187111377716,3,False
esco_1609,ICT infrastructure,2.B.3.b,Technology Design,skill,0.43194442987442017,1,False
esco_1609,ICT infrastructure,2.B.3.d,Installation,skill,0.40843892097473145,2,False
esco_1609,ICT infrastructure,2.B.3.j,Equipment Maintenance,skill,0.40157076716423035,3,False
esco_1610,present reports,2.A.1.d,Speaking,skill,0.5328461527824402,1,True
esco_1610,present reports,2.C.4.e,Psychology,knowledge,0.4698590040206909,2,True
esco_1610,present reports,2.C.5.b,Therapy and Counseling,knowledge,0.46598443388938904,3,True
esco_1611,assist employee health programmes,2.B.1.f,Service Orientation,skill,0.5466676950454712,1,True
esco_1611,assist employee health programmes,2.B.5.d,Management of Personnel Resources,skill,0.5110750198364258,2,True
esco_1611,assist employee health programmes,2.C.5.b,Therapy and Counseling,knowledge,0.4683896601200104,3,True
esco_1612,blueprints,2.C.3.c,Design,knowledge,0.5567505955696106,1,True
esco_1612,blueprints,2.C.3.d,Building and Construction,knowledge,0.47126325964927673,2,True
esco_1612,blueprints,2.B.3.a,Operations Analysis,skill,0.44024476408958435,3,False
esco_1613,apply operations for an ITIL-based environment,2.B.3.a,Operations Analysis,skill,0.4622536897659302,1,True
esco_1613,apply operations for an ITIL-based environment,2.B.3.j,Equipment Maintenance,skill,0.44914689660072327,2,False
esco_1613,apply operations for an ITIL-based environment,2.B.2.i,Complex Problem Solving,skill,0.4292588233947754,3,False
esco_1614,asbestos removal regulations,2.B.3.j,Equipment Maintenance,skill,0.3156079947948456,1,False
esco_1614,asbestos removal regulations,2.B.5.c,Management of Material Resources,skill,0.28592565655708313,2,False
esco_1614,asbestos removal regulations,2.B.3.c,Equipment Selection,skill,0.2688749134540558,3,False
esco_1615,have computer literacy,2.B.3.e,Programming,skill,0.5193995237350464,1,True
esco_1615,have computer literacy,2.C.3.a,Computers and Electronics,knowledge,0.5161535739898682,2,True
esco_1615,have computer literacy,2.B.3.l,Repairing,skill,0.3363627791404724,3,False
esco_1616,estimate costs of required supplies,2.B.5.b,Management of Financial Resources,skill,0.5510474443435669,1,True
esco_1616,estimate costs of required supplies,2.B.3.c,Equipment Selection,skill,0.5117449760437012,2,True
esco_1616,estimate costs of required supplies,2.B.5.c,Management of Material Resources,skill,0.4514184296131134,3,True
esco_1617,inspect machinery,2.B.3.c,Equipment Selection,skill,0.5533285140991211,1,True
esco_1617,inspect machinery,2.B.3.l,Repairing,skill,0.5243538618087769,2,True
esco_1617,inspect machinery,2.B.3.g,Operations Monitoring,skill,0.5175353288650513,3,True
esco_1618,distributed directory information services,2.C.9.a,Telecommunications,knowledge,0.34410178661346436,1,False
esco_1618,distributed directory information services,2.C.1.f,Personnel and Human Resources,knowledge,0.3223761320114136,2,False
esco_1618,distributed directory information services,2.B.5.d,Management of Personnel Resources,skill,0.29173216223716736,3,False
esco_1619,resource-efficient technologies,2.C.3.b,Engineering and Technology,knowledge,0.4908145070075989,1,True
esco_1619,resource-efficient technologies,2.B.3.c,Equipment Selection,skill,0.47814446687698364,2,True
esco_1619,resource-efficient technologies,2.B.3.b,Technology Design,skill,0.4371735155582428,3,False
esco_1620,refer service users to community resources,2.B.1.f,Service Orientation,skill,0.5742589235305786,1,True
esco_1620,refer service users to community resources,2.C.1.e,Customer and Personal Service,knowledge,0.37330424785614014,2,False
esco_1620,refer service users to community resources,2.C.5.b,Therapy and Counseling,knowledge,0.3218177855014801,3,False
esco_1621,evaluate implementation of safety procedures,2.C.8.a,Public Safety and Security,knowledge,0.45751529932022095,1,True
esco_1621,evaluate implementation of safety procedures,2.B.3.j,Equipment Maintenance,skill,0.4456903338432312,2,False
esco_1621,evaluate implementation of safety procedures,2.C.1.f,Personnel and Human Resources,knowledge,0.40493714809417725,3,False
esco_1622,youth-centred approach,2.B.1.f,Service Orientation,skill,0.38131898641586304,1,False
esco_1622,youth-centred approach,2.C.4.f,Sociology and Anthropology,knowledge,0.3510577380657196,2,False
esco_1622,youth-centred approach,2.A.1.c,Writing,skill,0.32458770275115967,3,False
esco_1623,advise on housing,2.B.1.d,Negotiation,skill,0.34182530641555786,1,False
esco_1623,advise on housing,2.C.3.d,Building and Construction,knowledge,0.3047223389148712,2,False
esco_1623,advise on housing,2.A.1.c,Writing,skill,0.2925812005996704,3,False
esco_1624,excavation techniques,2.B.3.c,Equipment Selection,skill,0.4526568055152893,1,True
esco_1624,excavation techniques,2.C.3.d,Building and Construction,knowledge,0.3767799735069275,2,False
esco_1624,excavation techniques,2.B.5.c,Management of Material Resources,skill,0.32830679416656494,3,False
esco_1625,mitigate waste of resources,2.B.5.d,Management of Personnel Resources,skill,0.5501034259796143,1,True
esco_1625,mitigate waste of resources,2.B.1.f,Service Orientation,skill,0.5214596390724182,2,True
esco_1625,mitigate waste of resources,2.B.5.a,Time Management,skill,0.47338128089904785,3,True
esco_1626,follow safety precautions in work practices,2.B.3.j,Equipment Maintenance,skill,0.4819263219833374,1,True
esco_1626,follow safety precautions in work practices,2.B.5.d,Management of Personnel Resources,skill,0.40779972076416016,2,False
esco_1626,follow safety precautions in work practices,2.C.8.a,Public Safety and Security,knowledge,0.3906521201133728,3,False
esco_1627,manage cloud data and storage,2.B.5.c,Management of Material Resources,skill,0.296023964881897,1,False
esco_1627,manage cloud data and storage,2.B.3.j,Equipment Maintenance,skill,0.2945614457130432,2,False
esco_1627,manage cloud data and storage,2.B.3.h,Operation and Control,skill,0.2714729309082031,3,False
esco_1628,ICT encryption,2.C.9.a,Telecommunications,knowledge,0.27199238538742065,1,False
esco_1628,ICT encryption,2.C.3.a,Computers and Electronics,knowledge,0.27081477642059326,2,False
esco_1628,ICT encryption,2.B.3.e,Programming,skill,0.26502397656440735,3,False
esco_1629,public administration,2.C.4.f,Sociology and Anthropology,knowledge,0.5460366010665894,1,True
esco_1629,public administration,2.C.1.a,Administration and Management,knowledge,0.5364044308662415,2,True
esco_1629,public administration,2.C.8.b,Law and Government,knowledge,0.49255114793777466,3,True
esco_1630,apply organisational techniques,2.B.5.d,Management of Personnel Resources,skill,0.584445595741272,1,True
esco_1630,apply organisational techniques,2.B.5.a,Time Management,skill,0.538753867149353,2,True
esco_1630,apply organisational techniques,2.C.1.a,Administration and Management,knowledge,0.5165735483169556,3,True
esco_1631,consider economic criteria in decision making,2.B.4.e,Judgment and Decision Making,skill,0.5787036418914795,1,True
esco_1631,consider economic criteria in decision making,2.C.1.a,Administration and Management,knowledge,0.4808134436607361,2,True
esco_1631,consider economic criteria in decision making,2.C.1.c,Economics and Accounting,knowledge,0.4556646943092346,3,True
esco_1632,negotiate settlements,2.B.1.d,Negotiation,skill,0.7316723465919495,1,True
esco_1632,negotiate settlements,2.B.4.e,Judgment and Decision Making,skill,0.3145255744457245,2,False
esco_1632,negotiate settlements,2.B.1.c,Persuasion,skill,0.29840970039367676,3,False
esco_1633,examine civil structures,2.C.3.d,Building and Construction,knowledge,0.5596338510513306,1,True
esco_1633,examine civil structures,2.C.7.d,History and Archeology,knowledge,0.4628332257270813,2,True
esco_1633,examine civil structures,2.B.2.i,Complex Problem Solving,skill,0.42067596316337585,3,False
esco_1634,correctional procedures,2.C.5.b,Therapy and Counseling,knowledge,0.40899771451950073,1,False
esco_1634,correctional procedures,2.C.1.f,Personnel and Human Resources,knowledge,0.36528825759887695,2,False
esco_1634,correctional procedures,2.C.8.a,Public Safety and Security,knowledge,0.36442703008651733,3,False
esco_1635,grammar,2.A.1.c,Writing,skill,0.3929307460784912,1,False
esco_1635,grammar,2.C.7.a,English Language,knowledge,0.328291654586792,2,False
esco_1635,grammar,2.A.1.d,Speaking,skill,0.2667917013168335,3,False
esco_1636,provide improvement strategies,2.B.5.d,Management of Personnel Resources,skill,0.607222855091095,1,True
esco_1636,provide improvement strategies,2.C.1.a,Administration and Management,knowledge,0.492395281791687,2,True
esco_1636,provide improvement strategies,2.A.2.c,Learning Strategies,skill,0.4783549904823303,3,True
esco_1637,manage budgets for social services programs,2.B.5.b,Management of Financial Resources,skill,0.5942647457122803,1,True
esco_1637,manage budgets for social services programs,2.B.5.d,Management of Personnel Resources,skill,0.5822485685348511,2,True
esco_1637,manage budgets for social services programs,2.C.1.a,Administration and Management,knowledge,0.5116008520126343,3,True
esco_1638,oversee record management,2.C.1.b,Administrative,knowledge,0.5092769265174866,1,True
esco_1638,oversee record management,2.B.5.d,Management of Personnel Resources,skill,0.46509549021720886,2,True
esco_1638,oversee record management,2.C.1.f,Personnel and Human Resources,knowledge,0.40898528695106506,3,False
esco_1639,test procedures,2.B.3.j,Equipment Maintenance,skill,0.462795615196228,1,True
esco_1639,test procedures,2.B.3.g,Operations Monitoring,skill,0.4340921640396118,2,False
esco_1639,test procedures,2.B.3.m,Quality Control Analysis,skill,0.43072572350502014,3,False
esco_1640,leadership principles,2.B.5.d,Management of Personnel Resources,skill,0.5065906047821045,1,True
esco_1640,leadership principles,2.C.1.a,Administration and Management,knowledge,0.5054299831390381,2,True
esco_1640,leadership principles,2.C.6,Education and Training,knowledge,0.45334696769714355,3,True
esco_1641,providing information to the public and clients,2.B.5.d,Management of Personnel Resources,skill,0.4975086450576782,1,True
esco_1641,providing information to the public and clients,2.A.1.d,Speaking,skill,0.4932669401168823,2,True
esco_1641,providing information to the public and clients,2.B.1.f,Service Orientation,skill,0.4872387647628784,3,True
esco_1642,provide technical training,2.C.6,Education and Training,knowledge,0.5538646578788757,1,True
esco_1642,provide technical training,2.A.1.d,Speaking,skill,0.5187551379203796,2,True
esco_1642,provide technical training,2.B.1.e,Instructing,skill,0.502998411655426,3,True
esco_1643,design control systems,2.C.3.c,Design,knowledge,0.5190398693084717,1,True
esco_1643,design control systems,2.B.3.a,Operations Analysis,skill,0.46777793765068054,2,True
esco_1643,design control systems,2.B.3.h,Operation and Control,skill,0.46429455280303955,3,True
esco_1644,make drawings,1.A.1.f.2,Visualization,ability,0.38399362564086914,1,False
esco_1644,make drawings,2.B.1.d,Negotiation,skill,0.3759379982948303,2,False
esco_1644,make drawings,2.B.1.e,Instructing,skill,0.36995866894721985,3,False
esco_1645,monitor water quality,2.A.2.d,Monitoring,skill,0.3868735134601593,1,False
esco_1645,monitor water quality,2.B.3.g,Operations Monitoring,skill,0.3804435431957245,2,False
esco_1645,monitor water quality,2.B.3.m,Quality Control Analysis,skill,0.30188727378845215,3,False
esco_1646,Process-based management,2.C.1.a,Administration and Management,knowledge,0.526929497718811,1,True
esco_1646,Process-based management,2.C.2.a,Production and Processing,knowledge,0.4981117844581604,2,True
esco_1646,Process-based management,2.B.3.a,Operations Analysis,skill,0.49401190876960754,3,True
esco_1647,smart city features,2.C.3.a,Computers and Electronics,knowledge,0.32019662857055664,1,False
esco_1647,smart city features,2.C.9.a,Telecommunications,knowledge,0.29755961894989014,2,False
esco_1647,smart city features,2.C.8.a,Public Safety and Security,knowledge,0.2914097309112549,3,False
esco_1648,manage research and development projects,2.B.5.b,Management of Financial Resources,skill,0.42464643716812134,1,False
esco_1648,manage research and development projects,2.B.5.d,Management of Personnel Resources,skill,0.37453800439834595,2,False
esco_1648,manage research and development projects,2.B.2.i,Complex Problem Solving,skill,0.36261194944381714,3,False
esco_1649,occupational health,2.B.1.f,Service Orientation,skill,0.46422162652015686,1,True
esco_1649,occupational health,2.C.5.b,Therapy and Counseling,knowledge,0.4300830662250519,2,False
esco_1649,occupational health,2.B.3.j,Equipment Maintenance,skill,0.39664095640182495,3,False
esco_1650,review patient's medical data,2.C.5.a,Medicine and Dentistry,knowledge,0.4128188192844391,1,False
esco_1650,review patient's medical data,2.A.1.a,Reading Comprehension,skill,0.33768144249916077,2,False
esco_1650,review patient's medical data,1.A.1.d.1,Memorization,ability,0.3272075057029724,3,False
esco_1651,assist scientific research,2.A.1.f,Science,skill,0.5336158275604248,1,True
esco_1651,assist scientific research,2.C.4.e,Psychology,knowledge,0.38398945331573486,2,False
esco_1651,assist scientific research,2.C.4.d,Biology,knowledge,0.35712432861328125,3,False
esco_1652,make decisions,2.B.4.e,Judgment and Decision Making,skill,0.5285313725471497,1,True
esco_1652,make decisions,2.A.2.a,Critical Thinking,skill,0.44719892740249634,2,False
esco_1652,make decisions,2.B.2.i,Complex Problem Solving,skill,0.43894511461257935,3,False
esco_1653,commercial law,2.C.8.b,Law and Government,knowledge,0.401009202003479,1,False
esco_1653,commercial law,2.C.1.a,Administration and Management,knowledge,0.39770984649658203,2,False
esco_1653,commercial law,2.B.5.b,Management of Financial Resources,skill,0.3498575985431671,3,False
esco_1654,inspect material,2.A.1.a,Reading Comprehension,skill,0.3998821973800659,1,False
esco_1654,inspect material,2.C.3.a,Computers and Electronics,knowledge,0.3968932628631592,2,False
esco_1654,inspect material,1.A.1.a.2,Written Comprehension,ability,0.38520586490631104,3,False
esco_1655,supervise sewerage systems construction,2.B.5.d,Management of Personnel Resources,skill,0.4046974182128906,1,False
esco_1655,supervise sewerage systems construction,2.B.2.i,Complex Problem Solving,skill,0.38853779435157776,2,False
esco_1655,supervise sewerage systems construction,2.C.3.d,Building and Construction,knowledge,0.37318459153175354,3,False
esco_1656,managing transport and logistics activities,2.B.5.d,Management of Personnel Resources,skill,0.49776673316955566,1,True
esco_1656,managing transport and logistics activities,2.C.1.a,Administration and Management,knowledge,0.46720054745674133,2,True
esco_1656,managing transport and logistics activities,2.C.10,Transportation,knowledge,0.4426901042461395,3,False
esco_1657,maintain database performance,2.B.3.k,Troubleshooting,skill,0.4114617109298706,1,False
esco_1657,maintain database performance,2.A.2.d,Monitoring,skill,0.3542892038822174,2,False
esco_1657,maintain database performance,2.B.3.j,Equipment Maintenance,skill,0.3214837610721588,3,False
esco_1658,product comprehension,2.C.2.a,Production and Processing,knowledge,0.4542502462863922,1,True
esco_1658,product comprehension,2.B.3.a,Operations Analysis,skill,0.441472589969635,2,False
esco_1658,product comprehension,2.C.1.d,Sales and Marketing,knowledge,0.4320700764656067,3,False
esco_1659,programming computer systems,2.B.3.e,Programming,skill,0.7524343132972717,1,True
esco_1659,programming computer systems,2.C.3.a,Computers and Electronics,knowledge,0.4469605088233948,2,False
esco_1659,programming computer systems,2.B.3.d,Installation,skill,0.40573492646217346,3,False
esco_1660,ensure compliance with accounting conventions,2.B.5.b,Management of Financial Resources,skill,0.605689287185669,1,True
esco_1660,ensure compliance with accounting conventions,2.C.1.c,Economics and Accounting,knowledge,0.46664899587631226,2,True
esco_1660,ensure compliance with accounting conventions,2.B.5.c,Management of Material Resources,skill,0.4469289183616638,3,False
esco_1661,maintain landscape site,2.C.4.g,Geography,knowledge,0.2653350830078125,1,False
esco_1661,maintain landscape site,1.A.1.b.7,Category Flexibility,ability,0.23684757947921753,2,False
esco_1661,maintain landscape site,1.A.1.f.1,Spatial Orientation,ability,0.19678035378456116,3,False
esco_1662,undertake employee screening,2.B.5.d,Management of Personnel Resources,skill,0.4710599184036255,1,True
esco_1662,undertake employee screening,2.C.1.f,Personnel and Human Resources,knowledge,0.4343011975288391,2,False
esco_1662,undertake employee screening,2.A.2.d,Monitoring,skill,0.32212626934051514,3,False
esco_1663,operation of transport equipment,2.B.3.j,Equipment Maintenance,skill,0.5896033048629761,1,True
esco_1663,operation of transport equipment,2.B.3.h,Operation and Control,skill,0.5614112019538879,2,True
esco_1663,operation of transport equipment,2.C.10,Transportation,knowledge,0.44491320848464966,3,False
esco_1664,network standards,2.C.9.a,Telecommunications,knowledge,0.4769831895828247,1,True
esco_1664,network standards,2.B.3.b,Technology Design,skill,0.3547409772872925,2,False
esco_1664,network standards,2.C.3.a,Computers and Electronics,knowledge,0.34759294986724854,3,False
esco_1665,assess risk factors,1.A.1.d.1,Memorization,ability,0.4181448221206665,1,False
esco_1665,assess risk factors,2.A.2.b,Active Learning,skill,0.4141983091831207,2,False
esco_1665,assess risk factors,2.B.4.e,Judgment and Decision Making,skill,0.39102721214294434,3,False
esco_1666,video conferencing tool,2.A.1.d,Speaking,skill,0.4023686349391937,1,False
esco_1666,video conferencing tool,2.C.9.b,Communications and Media,knowledge,0.35875019431114197,2,False
esco_1666,video conferencing tool,2.C.9.a,Telecommunications,knowledge,0.2830377519130707,3,False
esco_1667,repair plumbing systems,2.B.3.l,Repairing,skill,0.4506765902042389,1,True
esco_1667,repair plumbing systems,2.B.3.j,Equipment Maintenance,skill,0.31226715445518494,2,False
esco_1667,repair plumbing systems,2.B.3.d,Installation,skill,0.2811708152294159,3,False
esco_1668,create digital content,2.C.9.b,Communications and Media,knowledge,0.3876575231552124,1,False
esco_1668,create digital content,2.C.3.a,Computers and Electronics,knowledge,0.3813062012195587,2,False
esco_1668,create digital content,2.C.7.c,Fine Arts,knowledge,0.35945332050323486,3,False
esco_1669,cope with challenging demands,2.B.5.a,Time Management,skill,0.5868756771087646,1,True
esco_1669,cope with challenging demands,2.B.5.d,Management of Personnel Resources,skill,0.5049660205841064,2,True
esco_1669,cope with challenging demands,2.C.4.e,Psychology,knowledge,0.4347338080406189,3,False
esco_1670,manage environmental impact of operations,2.B.3.j,Equipment Maintenance,skill,0.48260194063186646,1,True
esco_1670,manage environmental impact of operations,2.B.5.c,Management of Material Resources,skill,0.45678991079330444,2,True
esco_1670,manage environmental impact of operations,2.B.3.a,Operations Analysis,skill,0.4023663103580475,3,False
esco_1671,manage time,2.B.5.a,Time Management,skill,0.750982403755188,1,True
esco_1671,manage time,1.A.1.g.2,Time Sharing,ability,0.47022074460983276,2,True
esco_1671,manage time,2.B.5.d,Management of Personnel Resources,skill,0.4401939809322357,3,False
esco_1672,analysing financial and economic data,2.C.1.c,Economics and Accounting,knowledge,0.5855737328529358,1,True
esco_1672,analysing financial and economic data,2.C.4.a,Mathematics,knowledge,0.4378895163536072,2,False
esco_1672,analysing financial and economic data,2.B.5.b,Management of Financial Resources,skill,0.40266403555870056,3,False
esco_1673,treat contaminated water,2.B.5.c,Management of Material Resources,skill,0.24122187495231628,1,False
esco_1673,treat contaminated water,2.B.3.j,Equipment Maintenance,skill,0.23712044954299927,2,False
esco_1673,treat contaminated water,2.C.10,Transportation,knowledge,0.20891864597797394,3,False
esco_1674,labour market,2.C.1.f,Personnel and Human Resources,knowledge,0.34195420145988464,1,False
esco_1674,labour market,2.B.5.d,Management of Personnel Resources,skill,0.3215431272983551,2,False
esco_1674,labour market,2.C.4.f,Sociology and Anthropology,knowledge,0.29716259241104126,3,False
esco_1675,category specific expertise,2.C.8.b,Law and Government,knowledge,0.46916326880455017,1,True
esco_1675,category specific expertise,2.C.1.c,Economics and Accounting,knowledge,0.406325101852417,2,False
esco_1675,category specific expertise,2.C.1.a,Administration and Management,knowledge,0.38569366931915283,3,False
esco_1676,install water purity mechanism,2.B.3.d,Installation,skill,0.39939042925834656,1,False
esco_1676,install water purity mechanism,2.B.3.j,Equipment Maintenance,skill,0.3252033591270447,2,False
esco_1676,install water purity mechanism,2.B.3.a,Operations Analysis,skill,0.2601109743118286,3,False
