skill_id,esco_uri,skill_label,skill_alias,parent_1,parent_2,parent_3,parent_4,is_green,is_digital,is_language,is_research,demand_frequency,avg_fit_score
esco_1808,http://data.europa.eu/esco/skill/ed008ded-ce2a-449c-89cc-c559cf66ed1f,review completed contracts,reviewing a completed contract,analysing and evaluating information and data,analysing and evaluating information and data,information skills,skills,False,False,False,False,58,82.75862068965517
esco_1809,http://data.europa.eu/esco/skill/ed21bd4a-ba91-42b4-a533-1d4bbcbf716a,ensure inspections of facilities,ensure inspection of facilities,set production facilities standards,manage quality,working efficiently,self-management skills and competences,False,False,False,False,3,86.66666666666667
esco_1810,http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,performance analysis techniques,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,9,70.0
esco_1811,http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8,scientific research methodology,methods of research,education science,education,education,knowledge,False,False,False,False,6,65.0
esco_1812,http://data.europa.eu/esco/skill/ed57378a-2b27-4d80-8701-124e559cf17d,liaise with educational staff,communicate with educational staff,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,100.0
esco_1813,http://data.europa.eu/esco/skill/ed5bbc64-7017-4e2e-b44e-65df88013a84,analyse information systems,analyze  information systems,"evaluating systems, programmes, equipment and products",analysing and evaluating information and data,information skills,skills,False,True,False,False,22,65.0
esco_1814,http://data.europa.eu/esco/skill/ed5fab0c-e68c-4205-adfb-34b578a7fbba,prepare shipments in time,arrange shipments in time,manage time,working efficiently,self-management skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_1815,http://data.europa.eu/esco/skill/ed7b7841-4df9-4936-9415-f6067e1f3344,plan evaluation,plan work parameters for evaluation,"organising, planning and scheduling work and activities","organising, planning and scheduling work and activities",management skills,skills,False,False,False,False,3,80.0
esco_1816,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,integrate system components,,setting up computer systems,setting up and protecting computer systems,working with computers,skills,False,True,False,False,2,75.0
esco_1817,http://data.europa.eu/esco/skill/edb9a54a-9d58-4269-ae59-72bc7cd0f9a5,produce customised products,build customised products,assembling and fabricating products,assembling and fabricating products,handling and moving,skills,False,False,False,False,4,72.5
esco_1818,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01,data science,science of data,inter-disciplinary programmes and qualifications involving information and communication technologies (icts),inter-disciplinary programmes and qualifications involving information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,4,82.5
esco_1819,http://data.europa.eu/esco/skill/edf0690f-629d-4674-a9df-45fd89413e85,assess groundwater environmental impact,assessing environmental impact of groundwater,"make health, safety and environment assessments",follow safety precautions in work practices,complying with health and safety procedures,protecting and enforcing,True,False,False,False,1,80.0
esco_1820,http://data.europa.eu/esco/skill/ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,verify formal ICT specifications,verify formal IT specifications,testing electrical and mechanical systems or equipment ,"monitoring, inspecting and testing",information skills,skills,False,True,False,False,1,80.0
esco_1821,http://data.europa.eu/esco/skill/ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,design enterprise architecture,,designing ict systems or applications,designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,2,65.0
esco_1822,http://data.europa.eu/esco/skill/ee7f90cc-922e-4da7-a7ae-83c2688fed10,align efforts towards business development,align efforts towards business growth,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,90.0
esco_1823,http://data.europa.eu/esco/skill/ef1d031a-33f1-4778-934c-080545315686,investigate road accidents,,carrying out forensic and police investigations,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,2,80.0
esco_1824,http://data.europa.eu/esco/skill/ef250dbf-2f98-4895-8e4b-fdc804e71555,venereology,diagnosis and treatment of sexually transmitted diseases,medicine,health,health and welfare,knowledge,False,False,False,False,4,90.0
esco_1825,http://data.europa.eu/esco/skill/ef3b0fe7-236f-4910-994a-5cf8f126cb9d,types of evaluation,methods of evaluation,economics,social and behavioural sciences,"social sciences, journalism and information",knowledge,False,False,False,False,5,74.0
esco_1826,http://data.europa.eu/esco/skill/efb523d0-c998-440d-8639-cd14ba841c4c,public law,public regulations,law,law,"business, administration and law",knowledge,False,False,False,False,4,72.5
esco_1827,http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promoting products, services, or programs",,"promoting, selling and purchasing","communication, collaboration and creativity",skills,,False,False,False,False,1,80.0
esco_1828,http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f,"advising on legal, regulatory or procedural matters",,advising and consulting,"communication, collaboration and creativity",skills,,False,False,False,False,2,90.0
esco_1829,http://data.europa.eu/esco/skill/efc5534d-3631-4564-a7b0-f6ae558f3c03,ensure conformity to specifications,ensure conformity to specification,complying with operational procedures,protecting and enforcing,assisting and caring,skills,False,False,False,False,28,76.42857142857143
esco_1830,http://data.europa.eu/esco/skill/efe801a5-8704-4def-8a96-c32f7a6cb9fb,maintain relations with children's parents,stay in contact with children's parents,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_1831,http://data.europa.eu/esco/skill/f00b56a7-0160-4af4-bb7c-e6ef02d06a4f,pharmacotherapy,drug therapy,pharmacy,health,health and welfare,knowledge,False,False,False,False,1,80.0
esco_1832,http://data.europa.eu/esco/skill/f0153530-9ff3-4fe6-8f9e-012d06ac5b89,ensure law application,,ensuring compliance with legislation,protecting and enforcing,assisting and caring,skills,False,False,False,False,2,50.0
esco_1833,http://data.europa.eu/esco/skill/f01fe651-4270-47e8-bb85-e74c8084bd83,measure water flow,,measuring dimensions and related properties,measuring physical properties,information skills,skills,False,False,False,False,2,90.0
esco_1834,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081,manage standard enterprise resource planning system,managing standard enterprise resource planning system,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,skills,False,True,False,False,1,80.0
esco_1835,http://data.europa.eu/esco/skill/f03a3387-c4a7-41e3-a5d4-dd4577147940,integrated design,integrated design approach,architecture and town planning,architecture and construction,"engineering, manufacturing and construction",knowledge,True,False,False,False,1,80.0
esco_1836,http://data.europa.eu/esco/skill/f0529a12-48bc-4176-949b-5b43aee207bd,develop non-formal educational activities,,teaching and training,teaching and training,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_1837,http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96,design graphics,,creating visual displays and decorations,"creating artistic, visual or instructive materials","communication, collaboration and creativity",skills,False,False,False,False,7,82.85714285714286
esco_1838,http://data.europa.eu/esco/skill/f08e2bd6-0366-4948-a670-1f03f130126f,create new concepts,,creating artistic designs or performances,"creating artistic, visual or instructive materials","communication, collaboration and creativity",skills,False,False,False,False,1,50.0
esco_1839,http://data.europa.eu/esco/skill/f0a84d52-91fd-45ec-9fe9-e363d9318b9e,have emotional intelligence,,"counselling on personal, family or social issues",counselling,assisting and caring,skills,False,False,False,False,3,93.33333333333333
esco_1840,http://data.europa.eu/esco/skill/f0b45409-42ca-42bc-a701-041e594d0657,ensure gender equality in the workplace,,promote the principles of democracy and rule of law,applying civic skills and competences,life skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_1841,http://data.europa.eu/esco/skill/f0c3839a-e295-42b5-b986-b3960c90c79f,test production input materials,testing production input materials,ensuring compliance with legislation,protecting and enforcing,assisting and caring,skills,False,False,False,False,1,50.0
esco_1842,http://data.europa.eu/esco/skill/f0d4e3d4-2fb0-4ee2-bfee-f06416f7097a,lay sewer pipe,construct sewerage system,lay pipe installation,installing plumbing or piping equipment or systems,installing interior or exterior infrastructure,constructing,False,False,False,False,3,80.0
esco_1843,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,18,93.33333333333333
esco_1844,http://data.europa.eu/esco/skill/f0fc8821-3b60-487d-9905-6228842ba259,create definitions,creating definitions,writing and composing,writing and composing,"communication, collaboration and creativity",skills,False,False,False,False,2,90.0
esco_1845,http://data.europa.eu/esco/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,develop test procedures,developing test procedures,developing operational policies and procedures,developing objectives and strategies,management skills,skills,False,False,False,False,4,85.0
esco_1846,http://data.europa.eu/esco/skill/f1155d3f-fbca-4298-a31c-f6955653bacf,shape organisational teams based on competencies,shape organisational teams based on competency,building and developing teams,building and developing teams,management skills,skills,False,False,False,False,1,80.0
esco_1847,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500,conduct environmental site assessments,environmental site assessments conduct,assessing land or real estate,analysing and evaluating information and data,information skills,skills,True,False,False,False,4,77.5
esco_1848,http://data.europa.eu/esco/skill/f143bbc9-cc9d-4629-87d5-4d747838ddb3,strategies for handling cases of sexual assault,,psychology,social and behavioural sciences,"social sciences, journalism and information",knowledge,False,False,False,False,1,80.0
esco_1849,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e,liaise with managers,work with managers,collaborating and liaising,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,3,80.0
esco_1850,http://data.europa.eu/esco/skill/f150e743-1313-48e5-9948-4179a3c7ad95,movement techniques,ways of movement,therapy and rehabilitation,health,health and welfare,knowledge,False,False,False,False,1,50.0
esco_1851,http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596,collecting and preparing specimens or materials for testing,,transforming and blending materials,handling and moving,skills,,False,False,False,False,5,92.0
esco_1852,http://data.europa.eu/esco/skill/f17f94f1-88cb-4815-873a-2a9639f10729,draft project documentation,formulate project documents,technical or academic writing,writing and composing,"communication, collaboration and creativity",skills,False,False,False,False,3,66.66666666666667
esco_1853,http://data.europa.eu/esco/skill/f1a56786-e6d7-4b2e-a39c-23e09024d473,concepts of telecommunications,,electronics and automation,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,True,False,False,1,80.0
esco_1854,http://data.europa.eu/esco/skill/f1b5800e-b763-4740-9586-3fef30568e81,analyse production processes for improvement,investigate production processes for improvement,analysing business operations,analysing and evaluating information and data,information skills,skills,False,False,False,False,1,80.0
esco_1855,http://data.europa.eu/esco/skill/f1f5093b-0b26-4d59-984b-0531c6ccf205,define evaluation objectives and scope,define evaluation scope,developing objectives and strategies,developing objectives and strategies,management skills,skills,False,False,False,False,3,60.0
esco_1856,http://data.europa.eu/esco/skill/f206e732-110c-47ce-a53f-f00c9d97c90d,talent management strategies,talent management,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,1,80.0
esco_1857,http://data.europa.eu/esco/skill/f21c2b32-83e0-46b2-99b1-c277e3d27f2f,plan geotechnical investigations in the field,,conduct field work,conducting academic or market research,"conducting studies, investigations and examinations",information skills,False,False,False,False,1,80.0
esco_1858,http://data.europa.eu/esco/skill/f2412a5c-8072-4cd7-8fa1-806864f91276,by-products,byproducts,community sanitation,hygiene and occupational health services,services,knowledge,True,False,False,False,1,100.0
esco_1859,http://data.europa.eu/esco/skill/f263da7f-0708-42c2-b1a9-39083416f632,communicate analytical insights,communicate analytical findings,communicating with colleagues and clients,liaising and networking,"communication, collaboration and creativity",skills,False,False,False,False,12,83.33333333333333
esco_1860,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,analyse software specifications,examine software requirements,programming computer systems,programming computer systems,working with computers,skills,False,True,False,False,1,100.0
esco_1861,http://data.europa.eu/esco/skill/f2c63b7a-ed6c-4890-9f8c-7685d172624c,implement corporate governance,,implementing new procedures or processes,solving problems,"communication, collaboration and creativity",skills,False,False,False,False,2,80.0
esco_1862,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50,process data,handle data,entering and transforming information,processing information,information skills,skills,False,True,False,False,24,83.75
esco_1863,http://data.europa.eu/esco/skill/f2d63656-169c-4110-99fe-33914f902466,child protection,child protective services,protection of persons and property,security services,services,knowledge,False,False,False,False,6,83.33333333333333
esco_1864,http://data.europa.eu/esco/skill/f2f463e5-2382-49cb-8199-e7e043d868df,health and safety regulations,application of health and safety regulations,occupational health and safety,hygiene and occupational health services,services,knowledge,True,False,False,False,14,96.42857142857143
esco_1865,http://data.europa.eu/esco/skill/f2fdd2db-8755-4540-8af8-b46f2c0de95f,facilitate access to information,provide access to information,managing information,managing information,information skills,skills,False,False,False,False,4,65.0
esco_1866,http://data.europa.eu/esco/skill/f306bf2a-271d-4059-ba7b-e83849cb8960,performing administrative activities,,management skills,skills,,,False,False,False,False,1,100.0
esco_1867,http://data.europa.eu/esco/skill/f37e7d5e-fe95-4662-98d4-9f64675532e9,interpret floor plans,interpreting floor plans,interpreting technical documentation and diagrams,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,1,70.0
esco_1868,http://data.europa.eu/esco/skill/f3934441-4bff-4076-9945-e6c51a01c467,use cooking techniques,,preparing food and drinks,preparing and serving food and drinks,assisting and caring,skills,False,False,False,False,1,100.0
esco_1869,http://data.europa.eu/esco/skill/f399a9c1-be41-4117-bf86-a64b503c4cfd,supervise data entry,supervising data entry,use databases,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,False,True,False,False,1,100.0
esco_1870,http://data.europa.eu/esco/skill/f3a313b1-315b-490c-8f4c-35e8d2d07e3e,national road network,national road system,transport services,transport services,services,knowledge,False,False,False,False,5,50.0
esco_1871,http://data.europa.eu/esco/skill/f3c38c0f-eef5-443f-be68-14d74eaa695b,prioritise emergencies,perform emergency prioritisation,developing contingency and emergency response plans,developing objectives and strategies,management skills,skills,False,False,False,False,1,50.0
esco_1872,http://data.europa.eu/esco/skill/f3c5fae0-c0e3-4410-bc09-62bd82d4cecc,support employability of people with disabilities,integrate people with disabilities in the workplace,developing operational policies and procedures,developing objectives and strategies,management skills,skills,False,False,False,False,1,80.0
esco_1873,http://data.europa.eu/esco/skill/f414dc08-35bd-4bc7-846d-88a3844d057c,trendwatching,trend-watching,political sciences and civics,social and behavioural sciences,"social sciences, journalism and information",knowledge,False,False,False,False,1,80.0
esco_1874,http://data.europa.eu/esco/skill/f41d4cd2-58ed-4ad6-b9c1-a5175c88d392,manage facilities services,,lead others,leading others,social and communication skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_1875,http://data.europa.eu/esco/skill/f41f8ff8-b3c6-4f83-9e17-bfa857a01c94,examine legislative drafts,,giving feedback,working with others,"communication, collaboration and creativity",skills,False,False,False,False,1,50.0
esco_1876,http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d,apply digital security measures,implement digital security measures,working with digital devices and applications,core skills and competences,transversal skills and competences,,False,True,False,False,2,90.0
esco_1877,http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141,identify clients' needs,,keep an open mind,demonstrating willingness to learn,self-management skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_1878,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,Jenkins (tools for software configuration management),Jenkins,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,1,100.0
esco_1879,http://data.europa.eu/esco/skill/f4a6e9f7-5cff-46c0-894c-59c20bb78694,automation technology,technologies of automation,electronics and automation,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,True,False,False,19,82.63157894736842
esco_1880,http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996,perform ICT security testing,,identify ICT security risks,implement ICT risk management,performing risk analysis and management,analysing and evaluating information and data,False,True,False,False,7,80.0
esco_1881,http://data.europa.eu/esco/skill/f4aeba43-dab5-47fa-89ba-f957ecc86657,level earth surface,grading earth surface,operating earthmoving equipment,operating mobile plant,working with machinery and specialised equipment,skills,False,False,False,False,2,90.0
esco_1882,http://data.europa.eu/esco/skill/f4cb64be-4215-4dbf-8649-70ae33228802,analyse issues,investigate issues,analysing and evaluating information and data,analysing and evaluating information and data,information skills,skills,False,False,False,False,8,76.25
esco_1883,http://data.europa.eu/esco/skill/f5084a43-42c9-4bbb-b47c-b3029cf8381d,machine tools,machine equipment,mechanics and metal trades,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,False,False,False,2,100.0
esco_1884,http://data.europa.eu/esco/skill/f524f72e-d3d0-4691-9c57-d19756d8b847,support migrants to integrate in the receiving country,help migrants in their integration process in the host country,assisting people to access services,counselling,assisting and caring,skills,False,False,False,False,2,80.0
esco_1885,http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,develop engineering design,designing systems and products,designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,4,65.0
esco_1886,http://data.europa.eu/esco/skill/f5ac9226-0ace-4d34-a1c3-7b3845834a98,maintain ICT server,,maintain ICT system,use ICT systems,accessing and analysing digital data,accessing and analysing digital data,False,True,False,False,7,71.42857142857143
esco_1887,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85,operate 3D computer graphics software,,creating visual displays and decorations,"creating artistic, visual or instructive materials","communication, collaboration and creativity",skills,False,True,False,False,1,50.0
esco_1888,http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528,corporate sustainability,,business and administration not further defined,business and administration,"business, administration and law",knowledge,True,False,False,False,3,50.0
esco_1889,http://data.europa.eu/esco/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,demonstrating willingness to learn,,self-management skills and competences,transversal skills and competences,,,False,False,False,False,1,90.0
esco_1890,http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,perform resource planning,,estimating resource needs,calculating and estimating,information skills,skills,False,False,False,False,6,93.33333333333333
esco_1891,http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,performing calculations,,calculating and estimating,information skills,skills,,False,False,False,False,6,100.0
esco_1892,http://data.europa.eu/esco/skill/f5f53b80-29b5-4a7e-b876-803d8a07f60a,design press kit for media,,developing instructive or promotional materials,"creating artistic, visual or instructive materials","communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_1893,http://data.europa.eu/esco/skill/f5f72523-3e48-47ae-825b-fa49a33cd94b,public housing legislation,public housing rules,law,law,"business, administration and law",knowledge,False,False,False,False,2,90.0
esco_1894,http://data.europa.eu/esco/skill/f6100198-9398-4c31-9003-d976c37d5022,monitor security measures,oversee security measures,monitoring safety or security,"monitoring, inspecting and testing",information skills,skills,False,False,False,False,9,78.88888888888889
esco_1895,http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,use IT tools,utilize IT tools,accessing and analysing digital data,accessing and analysing digital data,working with computers,skills,False,True,False,False,8,63.75
esco_1896,http://data.europa.eu/esco/skill/f642d7ed-e8d7-4355-a747-b85094d4e2e3,prioritise requests,prioritising requests,planning events and programmes,"organising, planning and scheduling work and activities",management skills,skills,False,False,False,False,6,68.33333333333333
esco_1897,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,use microsoft office,possess proficiency in microsoft office,using digital tools for collaboration and productivity,"using digital tools for collaboration, content creation and problem solving",working with computers,skills,False,True,False,False,175,94.17142857142858
esco_1898,http://data.europa.eu/esco/skill/f698f8df-b473-40aa-a5c9-033cd892467a,keep up-to-date with regulations,,monitoring developments in area of expertise,monitoring developments in area of expertise,information skills,skills,False,False,False,False,2,80.0
esco_1899,http://data.europa.eu/esco/skill/f6ac6241-adb2-4ce2-b35f-09832cbb11ea,empirical analysis,,personal skills and development,personal skills and development,generic programmes and qualifications,knowledge,False,False,False,False,1,100.0
esco_1900,http://data.europa.eu/esco/skill/f715be1d-5fc4-49d3-82a5-0b8090d12849,synthesise information,synthesise complex information,process qualitative information,analysing and evaluating information and data,analysing and evaluating information and data,information skills,False,False,False,True,9,94.44444444444444
esco_1901,http://data.europa.eu/esco/skill/f7464f30-662b-4177-85a0-3df9693e9e58,first aid,,nursing and midwifery,health,health and welfare,knowledge,False,False,False,False,1,100.0
esco_1902,http://data.europa.eu/esco/skill/f7626ae8-eecf-41f4-bc4f-de9e57ed30a6,rainwater management,management of rainwater,architecture and town planning,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,11,80.0
esco_1903,http://data.europa.eu/esco/skill/f77b73f0-8c65-4389-a3ae-3a57a73ad148,develop employee retention programs,developing employee retention programs,managing and administering human resources,allocating and controlling resources,management skills,skills,False,False,False,False,1,100.0
esco_1904,http://data.europa.eu/esco/skill/f780a6ad-b01e-4c35-9746-af8fc0c5ad06,apply crisis management,utilise crisis management,developing contingency and emergency response plans,developing objectives and strategies,management skills,skills,False,False,False,False,6,84.16666666666667
esco_1905,http://data.europa.eu/esco/skill/f79e4715-5776-485c-ab7d-631c9b8d70ad,manage contract disputes,,resolve conflicts,communicating,social and communication skills and competences,transversal skills and competences,False,False,False,False,2,80.0
esco_1906,http://data.europa.eu/esco/skill/f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61,conduct research across disciplines,conduct interdisciplinary research,conducting academic or market research,"conducting studies, investigations and examinations",information skills,skills,False,False,False,True,64,81.5625
esco_1907,http://data.europa.eu/esco/skill/f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,implement strategic planning,,implementing new procedures or processes,solving problems,"communication, collaboration and creativity",skills,False,False,False,False,6,78.33333333333333
esco_1908,http://data.europa.eu/esco/skill/f7c70392-a261-42e9-86a6-fccf3709ac81,driving vehicles,,driving vehicles,working with machinery and specialised equipment,skills,,False,False,False,False,1,50.0
esco_1909,http://data.europa.eu/esco/skill/f7e2eb04-3e50-4561-bce1-7e51a1fec308,define software architecture,define application architecture,designing ict systems or applications,designing systems and products,"communication, collaboration and creativity",skills,False,True,False,False,3,86.66666666666667
esco_1910,http://data.europa.eu/esco/skill/f7e7ccb6-fadc-4c35-935d-e1040be40dfe,handle financial transactions,process financial transactions,executing financial transactions,performing administrative activities,management skills,skills,False,False,False,False,2,80.0
esco_1911,http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,testing electrical and mechanical systems or equipment,,"monitoring, inspecting and testing",information skills,skills,,False,False,False,False,1,80.0
esco_1912,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,renewable energy,,energy,electricity and energy,engineering and engineering trades,"engineering, manufacturing and construction",True,False,False,False,1,80.0
esco_1913,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c,web services,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,8,95.0
esco_1914,http://data.europa.eu/esco/skill/f85bb847-febe-4853-9dbf-7d25424e5921,civil process order,civil handling order,law,law,"business, administration and law",knowledge,False,False,False,False,1,50.0
esco_1915,http://data.europa.eu/esco/skill/f88cb903-83a2-44a3-98a8-e72180ec37a9,plan research process,,conducting academic or market research,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,2,90.0
esco_1916,http://data.europa.eu/esco/skill/f8b05146-5ffc-44a9-846b-63e3ad1fe187,provide power distribution,supply with power outlets,operating energy production or distribution equipment,operating machinery for the extraction and processing of raw materials,working with machinery and specialised equipment,skills,False,False,False,False,1,50.0
esco_1917,http://data.europa.eu/esco/skill/f8bf9a84-d60b-4edc-bfa0-b0ece9bf8954,create documented procedures,creating documented procedures,"documenting technical designs, procedures, problems or activities",documenting and recording information,information skills,skills,False,False,False,False,5,92.0
esco_1918,http://data.europa.eu/esco/skill/f8e5f1fd-82ee-45c0-b179-399d8e9a22aa,deal with challenging people,,maintaining and enforcing physical security,protecting and enforcing,assisting and caring,skills,False,False,False,False,1,100.0
esco_1919,http://data.europa.eu/esco/skill/f90d4810-8bac-4e5e-b870-3e35a4138ff7,accept own accountability,recognise own accountability,accepting feedback,working with others,"communication, collaboration and creativity",skills,False,False,False,False,2,100.0
esco_1920,http://data.europa.eu/esco/skill/f91ad7eb-f4dd-400f-b69e-6a4e23024741,asphalt mixes,mix of asphalt,building and civil engineering,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,2,80.0
esco_1921,http://data.europa.eu/esco/skill/f929c89e-c363-4132-a918-e021d57b307c,supply chain management,management of a supply chain,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,1,100.0
esco_1922,http://data.europa.eu/esco/skill/f9670490-8aa4-4540-b121-d440a8294aab,develop data processing applications,,programming computer systems,programming computer systems,working with computers,skills,False,True,False,False,1,80.0
esco_1923,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b,design automation components,design automation systems,design engineering components,designing electrical or electronic systems or equipment,designing systems and products,"communication, collaboration and creativity",False,True,False,False,1,50.0
esco_1924,http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f,seek innovation in current practices,identify innovation,monitoring developments in area of expertise,monitoring developments in area of expertise,information skills,skills,False,False,False,False,5,88.0
esco_1925,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272,operating systems,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,10,82.0
esco_1926,http://data.europa.eu/esco/skill/f9bc2890-d1f2-4a83-bd7b-b150a7679c79,Korean,competent in Korean,languages,language skills and knowledge,,,False,False,True,False,1,100.0
esco_1927,http://data.europa.eu/esco/skill/f9d70f2a-c3f0-475d-ac55-dc2e2ba856e8,lead inspections,lead inspection processes,lead others,leading others,social and communication skills and competences,transversal skills and competences,False,False,False,False,4,95.0
esco_1928,http://data.europa.eu/esco/skill/f9e42732-d143-465d-bc9e-b27758537725,set safety and security standards,set standards for safety and security,complying with health and safety procedures,protecting and enforcing,assisting and caring,skills,False,False,False,False,1,80.0
esco_1929,http://data.europa.eu/esco/skill/f9e788df-d68a-4f92-92c7-80e135fc35ff,ICT networking hardware,ICT networking devices,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,5,86.0
esco_1930,http://data.europa.eu/esco/skill/fa3e5cec-703e-4d46-b3bb-e8a89540ab54,manage digital archives,managing digital archives,store digital data and systems,"managing, gathering and storing digital data",accessing and analysing digital data,working with computers,False,True,False,False,1,80.0
esco_1931,http://data.europa.eu/esco/skill/fa465db3-56e8-4b5d-a781-e2a313a4ed2d,conduct qualitative research,,conducting academic or market research,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,7,88.57142857142857
esco_1932,http://data.europa.eu/esco/skill/fa46ff13-5ad7-4a11-85d6-4b0614e411de,food safety standards,,occupational health and safety,hygiene and occupational health services,services,knowledge,False,False,False,False,1,80.0
esco_1933,http://data.europa.eu/esco/skill/fa6acfc3-0a4f-4192-b77d-80e94d0faf2a,manage financial aspects of a company,regulate financial aspects of a company,managing budgets or finances,allocating and controlling resources,management skills,skills,False,False,False,False,4,95.0
esco_1934,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,system design,system architecture design,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,7,77.14285714285714
esco_1935,http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,building information modelling,BIM,building and civil engineering,architecture and construction,"engineering, manufacturing and construction",knowledge,False,True,False,False,3,83.33333333333333
esco_1936,http://data.europa.eu/esco/skill/faf8943c-72ff-4736-a587-25508695d6f0,maintain financial records,maintaining financial records,"preparing financial documents, records, reports, or budgets",documenting and recording information,information skills,skills,False,False,False,False,2,80.0
